eturb_m1_steam_flow_in,eturb_m1_steam_flow_side,eturb_m1_electricity_generation,eturb_m2_steam_flow_in,eturb_m2_steam_flow_side,eturb_m2_electricity_generation
-0.695,-0.47,-0.066666667,-4.018333333,-0.355,0.009166667
0.494166667,0.003333333,0.065833333,5.75,0.195,0.026666667
-1.293333333,-0.8325,-0.123333333,-11.29666667,-1.496666667,-0.066666667
0.820833333,0.556666667,0.095833333,2.279166667,1.114166667,0.085
0.63,0.426666667,0.069166667,-0.395,-0.135833333,-0.025833333
-0.988333333,-0.589166667,-0.106666667,-1.9175,-0.169166667,-0.01
0.900833333,0.4925,0.051666667,0.238333333,0.83030303,0.024469697
0.6375,0.615833333,0.0675,4.248333333,0.71969697,0.02719697
0.0125,0.340833333,-0.046666667,7.833333333,0.365,0.024166667
-0.399166667,-0.195833333,-0.04,1.363333333,1.103333333,0.0425
1.5925,0.971666667,0.124166667,-1.594166667,-0.893333333,-0.156666667
-1.426666667,-0.8025,-0.163333333,2.520833333,1.301666667,0.094166667
0.293333333,0.404166667,0.0175,-1.339166667,-0.7225,-0.1175
-0.098333333,-0.061666667,-0.011666667,0.648333333,0.528333333,-0.0125
-0.384166667,-0.174166667,-0.065833333,0.2025,-0.293333333,-0.053333333
-0.015,0.229166667,0.015,-1.168333333,0.0875,-0.1075
0.19,0.118333333,0.035833333,0.396666667,0.095833333,0.0175
-0.401666667,-0.178333333,-0.038333333,-0.016666667,0.1775,-0.003333333
0.7525,0.498333333,0.086666667,-0.930833333,-0.501666667,-0.0825
-0.668333333,-0.373333333,-0.096666667,0.436666667,0.389166667,0.033333333
0.2975,0.308333333,0.020833333,0.335833333,0.306666667,-0.0125
-0.015833333,-0.1075,-0.0175,0.495,0.5175,0.005
-0.08,0.001666667,-0.014166667,-1.4475,-1.003333333,-0.0875
0.275833333,0.15,0.025833333,0.159166667,-0.174166667,0.01
-0.455,-0.4925,-0.0575,-0.725,-0.026666667,-0.0425
0.8125,0.381666667,0.105,0.906666667,0.446666667,0.078333333
-0.52,-0.085833333,-0.0575,-0.568333333,-0.09,-0.025
0.475833333,0.130833333,0.055,0.873333333,-0.355,0.063333333
-0.8375,-0.415,-0.0925,-1.180833333,-0.535,-0.065
0.825833333,0.334166667,0.0975,1.209166667,0.611666667,0.059166667
-0.229166667,0.114166667,-0.025,0.605,0.579166667,0.030833333
0.156666667,0.085,0.0125,-0.385833333,0.038333333,-0.028333333
0.388333333,0.074166667,0.045833333,-0.165833333,0.245,-0.02
-0.806666667,-0.414166667,-0.065,-0.095833333,-0.7525,0.0225
0.1325,-0.005,0.0025,-0.1175,-0.0075,0.0075
-0.139166667,-0.045,-0.031666667,-0.745833333,-0.581666667,-0.049166667
-0.386666667,-0.150833333,-0.008333333,-0.438333333,0.035,-0.003333333
0.511666667,0.08,0.034166667,-0.105,-0.555,0.025
-0.603333333,-0.430833333,-0.029166667,-0.67,-0.311666667,-0.023333333
0.711666667,0.293333333,0.075833333,0.899166667,0.4375,0.094166667
-0.954166667,-0.533333333,-0.099166667,-1.811666667,-1.021666667,-0.071666667
0.52,0.303333333,0.045,2.574166667,1.2625,0.135833333
0.0725,0.155,0.001666667,-1.920833333,-0.8625,-0.104166667
0.234166667,0.349166667,0.018333333,0.7875,1.231666667,-0.005
0.128333333,0.148333333,-0.0125,1.505833333,1.038333333,0.058333333
0.5125,0.651666667,0.026666667,-0.004166667,0.273333333,-0.091666667
-0.105,-0.013333333,-0.0325,1.284166667,0.886666667,0.006666667
-0.0175,0.263333333,-0.019166667,-0.968333333,-0.535,-0.155
-0.175833333,-0.1275,-0.039166667,2.041666667,1.331666667,0.101666667
0.110833333,0.183333333,-0.001666667,-1.64,-0.721666667,-0.169166667
-0.26,-0.056666667,-0.0225,0.809166667,0.641666667,0.011666667
-0.235,-0.0075,-0.039166667,-3.246666667,-0.835,-0.2525
0.165833333,0.11,0.046666667,0.853560606,0.561439394,0.066666667
0.284166667,-0.131666667,0.039166667,-0.047727273,-0.155606061,0.018333333
-0.414166667,-0.120833333,-0.050833333,-0.744166667,-0.633333333,0.005
0.528333333,0.081666667,0.08,0.061666667,-0.046666667,0.035833333
-0.503333333,-0.195833333,-0.066666667,0.011666667,-0.6125,0.053333333
0.1725,-0.044166667,0.029166667,-0.885833333,0.315,-0.07
0.305833333,0.1675,0.021666667,1.368333333,0.271666667,0.129166667
-0.469166667,-0.188333333,-0.036666667,-1.759166667,-0.525,-0.108333333
0.64,0.240833333,0.066666667,1.4725,0.6075,0.095833333
-0.373333333,-0.120833333,-0.050833333,-0.416666667,-0.5025,-0.005833333
-0.004166667,0.143333333,-0.015,-0.679166667,0.019166667,-0.105833333
0.0625,0.061666667,0.015,-0.095833333,0.249166667,-0.0225
0.596666667,0.12,0.075,1.868333333,0.133333333,0.156666667
-1.378333333,-0.6825,-0.156666667,-2.133333333,-0.806666667,-0.126666667
0.495833333,-0.0075,0.0725,0.480833333,-0.039166667,0.030833333
-0.004166667,0.134166667,-0.026666667,-0.018333333,0.145,-0.034166667
0.134166667,0.19,0.034166667,0.5525,0.55,0.015
0.295833333,0.238333333,0.0075,0.735833333,0.603333333,0.010833333
-0.04,0.191666667,-0.014166667,-1.039166667,-0.346666667,-0.114166667
-0.02,0.023333333,0.004166667,-0.383333333,-0.135833333,-0.0425
0.2225,0.086666667,0.035833333,0.419166667,0.7375,0.020833333
0.084166667,-0.018333333,0.0075,-0.096666667,-0.293333333,0.034166667
0.146666667,0.1175,0.035,0.265,0.135,0.018333333
-0.329166667,-0.134166667,-0.061666667,-1.011893939,-0.257575758,0.014924242
0.256666667,0.253333333,0.039166667,-0.042272727,-0.016590909,-0.038257576
0.763333333,0.431666667,0.065833333,1.656666667,1.123333333,0.1575
-0.800833333,-0.305833333,-0.086666667,-1.891666667,-1.03,-0.140833333
0.665833333,0.420833333,0.071666667,1.314166667,0.924166667,0.085
-0.088333333,0.255,-0.003333333,-0.883333333,0.429166667,-0.125
0.603333333,0.355833333,0.0475,1.420833333,1.051666667,0.06
-0.0975,0.0575,-0.025833333,0.135,-0.316666667,-0.0075
0.220833333,0.123333333,0.011666667,1.1425,0.0625,0.055833333
-0.599166667,-0.221666667,-0.059166667,-1.723333333,-0.018333333,-0.215
0.280833333,0.198333333,0.016666667,1.6825,0.384166667,0.096666667
-0.238333333,0.025833333,-0.025833333,-1.290833333,-0.440833333,-0.163333333
0.195,0.110833333,0.011666667,-1.286666667,0.280833333,-0.225833333
-0.175833333,0.051666667,-0.015833333,0.365,0.411666667,0.0175
0.0775,0.108333333,0.0025,-0.0225,0.049166667,0.009166667
0.091666667,0.048333333,0.014166667,-0.776666667,-0.084166667,-0.084166667
-0.05,0.106666667,-0.013333333,0.6325,0.270833333,0.0675
-0.051666667,0.0575,-0.0175,0.953333333,0.748333333,0.0575
0.039166667,0.074166667,-0.010833333,-0.5925,-0.076666667,-0.055833333
0.0725,0.13,-0.010833333,0.005,0.389166667,-0.0425
-0.099166667,0.006666667,-0.024166667,1.0575,0.1175,0.09
0.306666667,0.3325,0.0125,-2.484166667,-0.620833333,-0.2375
0.145,0.051666667,0.0025,-0.265833333,0.285,-0.125833333
0.1225,0.119166667,-0.000833333,0.965,0.39,0.0575
0.109166667,0.251666667,0.015833333,-0.709166667,-0.025833333,-0.05
-0.126666667,-0.066666667,-0.0175,1.754166667,0.471666667,0.155
0.008333333,0.223333333,-0.019166667,-0.235833333,0.34,-0.066666667
0.099166667,0.205,0.0025,-0.01,1.06,-0.043333333
-0.31,0.0575,-0.0425,0.791666667,0.0025,0.088333333
0.019166667,-0.0575,-0.0075,0.3825,0.118333333,0.0175
-0.096666667,0.0575,0.010833333,0.0075,-0.3175,0.011666667
0.219166667,0.005833333,0.039166667,-1.025,-0.151666667,-0.099166667
0.071666667,0.001666667,0.048333333,0.423333333,0.125833333,0.094166667
0.27,-0.196666667,0.0325,-1.1425,-0.621666667,-0.03
0.195833333,0.029166667,0.054166667,0.775,0.024166667,0.111666667
0.12,-0.023333333,0.033333333,-0.698333333,-0.486666667,0.0225
0.510833333,0.068333333,0.075,-0.685833333,-0.161666667,-0.066666667
0.0775,0.073333333,0.0125,1.091666667,-0.01,0.208333333
0.165,0.113333333,0.0325,-1.093333333,0.015833333,-0.159166667
0.026666667,-0.103333333,-0.004166667,1.0025,-0.0675,0.188333333
-0.233333333,-0.153333333,-0.026666667,-1.406666667,0.0225,-0.2025
0.659166667,0.294166667,0.048333333,0.654166667,0.300833333,0.008333333
-0.445833333,0.005,-0.03,1.056666667,-0.1625,0.155833333
-0.140833333,-0.160833333,-0.020833333,-1.133333333,-0.266666667,-0.108333333
-0.159166667,-0.084166667,-0.028333333,0.804166667,0.298333333,0.006666667
-0.1125,-0.168333333,-0.014166667,-1.074166667,-0.373333333,-0.133333333
-0.320833333,-0.036666667,-0.024166667,0.97,-0.086666667,0.12
-0.39,-0.266666667,-0.055833333,0.0175,-0.233333333,1.78E-15
-0.075,0.014166667,-0.01,-1.240833333,0.015833333,-0.179166667
0.0925,0.0675,0.013333333,-0.401666667,0.0725,-0.0575
-0.4825,-0.269166667,-0.055,2.843333333,0.5875,0.341666667
-0.195,-0.1225,-0.030833333,-0.4225,-0.451666667,-0.05
-0.221666667,-0.159166667,-0.040833333,-0.220833333,-0.530833333,-0.0175
0.12,-0.156666667,0.020833333,-0.585,0.121666667,-0.100833333
-0.175833333,-0.196666667,-0.024166667,0.349166667,-0.271666667,0.064166667
-0.133333333,-0.151666667,-0.025,0.685,-0.671666667,0.124166667
0.113333333,0.019166667,0.016666667,-0.821666667,0.086666667,-0.141666667
0.13,-0.1275,-0.003333333,-0.803333333,-0.05,-0.0675
-0.045,0.0925,-0.000833333,2,0.359166667,0.2125
0.1075,0.105833333,0.01,-0.5975,-0.285,-0.033333333
0.2,0.175833333,0.008333333,-0.399166667,0.614166667,-0.090833333
0.143333333,0.0125,0.024166667,0.101666667,0.0575,0.075833333
0.411666667,0.264166667,0.0625,-1.131666667,-0.570833333,-0.130833333
0.140833333,0.058333333,0.023333333,0.989166667,0.511666667,0.161666667
-0.14,-0.016666667,-0.013333333,-0.180833333,-0.261666667,-0.038333333
0.295833333,0.145833333,0.039166667,-0.625833333,0.243333333,-0.089166667
-0.3775,-0.231666667,-0.038333333,1.931666667,0.231666667,0.251666667
0.179166667,0.071666667,0.039166667,-1.764166667,-0.303333333,-0.174166667
0.0275,-0.076666667,0.009166667,0.7425,-0.030833333,0.080833333
-0.0825,-0.145,-0.000833333,-1.2375,-0.703333333,-0.086666667
0.120833333,-0.035833333,0.026666667,-0.205,0.2675,0.003333333
0.038333333,-0.033333333,0.029166667,1.571666667,-0.061666667,0.205
-0.550833333,-0.454166667,-0.0525,-1.560833333,-0.839166667,-0.106666667
0.354166667,0.239166667,0.058333333,0.875833333,-0.15,0.1575
-0.681666667,-0.335,-0.074166667,-1.178333333,-0.099166667,-0.065833333
0.894166667,0.365833333,0.113333333,0.795,0.291666667,0.126666667
-0.42,-0.305833333,-0.053333333,-0.450833333,-0.231666667,-0.008333333
0.313333333,0.141666667,0.039166667,0.11,-0.165,0.0575
-0.3625,-0.316666667,-0.026666667,-0.311666667,0.1825,-0.014166667
0.368333333,-0.000833333,0.0525,0.066666667,-0.614166667,0.069166667
-0.983333333,-0.1725,-0.101666667,-0.925833333,-0.261666667,-0.045
1.030833333,0.291666667,0.098333333,1.185,0.405833333,0.056666667
-0.413333333,-0.184166667,-0.039166667,-1.229166667,0.090833333,-0.106666667
0.376666667,0.38,0.06,0.870833333,0.134166667,0.061666667
-0.1025,-0.065833333,-0.0175,0.435833333,-0.0125,0.015
-0.39,-0.043333333,-0.045,-0.675,0.146666667,-0.080833333
0.454166667,0.093333333,0.048333333,0.813333333,0.290833333,0.056666667
-0.369166667,-0.111666667,-0.041666667,-0.111666667,-0.218333333,-0.035
0.036666667,0.12,0.0175,-0.63,-0.17,-0.064166667
0.0875,-0.105,0.011666667,1.624166667,-0.6925,0.0925
-0.7375,-0.255833333,-0.070833333,-1.51,-0.0875,-0.165
0.470833333,0.035833333,0.05,0.434166667,0.481666667,0.135833333
0.315833333,0.215,0.025833333,0.88,-0.306666667,0.094166667
-0.761666667,-0.240833333,-0.093333333,-0.975,0.180833333,-0.108333333
0.579166667,0.2925,0.056666667,0.580833333,0.478333333,0.023333333
-0.0025,0.195,-0.020833333,-0.6725,0.518333333,-0.16
0.464166667,0.326666667,-0.005,1.2625,0.263333333,0.061666667
-0.204166667,0.016666667,-0.026666667,-0.6825,-0.0425,-0.1575
0.418333333,0.045833333,0.026666667,1.033333333,-0.17,0.095
-0.743333333,-0.453333333,-0.075,-1.269166667,-0.559166667,-0.128333333
0.605,0.2275,0.06,1.598333333,0.660833333,0.141666667
-0.218333333,-0.0625,-0.031666667,-0.1575,-0.318333333,0.004166667
0.08,0.104166667,0.001666667,-1.1025,-0.060833333,-0.1375
-0.211666667,-0.091666667,-0.009166667,0.969166667,0.506666667,0.086666667
-0.233333333,0.005,-0.010833333,-0.3625,0.051666667,-0.063333333
0.299166667,0.258333333,0.020833333,-0.58,-0.128333333,-0.056666667
-0.110833333,-0.145,-0.001666667,0.275,0.051666667,0.021666667
0.085833333,-0.0475,0.018333333,0.088333333,-0.136666667,0.055833333
-0.180833333,-0.115,-0.004166667,0.600833333,0.0175,0.114166667
-0.235,-0.14,-0.015833333,-1.254166667,-0.18,-0.154166667
0.214166667,0.063333333,0.02,0.815,0.210833333,0.146666667
-0.194166667,-0.211666667,-0.003333333,-1.530378788,-0.973257576,-0.091742424
-0.0075,-0.095,0.014166667,-0.164621212,0.004924242,0.062575758
-0.0225,-0.390833333,0.014166667,0.101666667,-0.706666667,0.0975
-0.260833333,-0.314166667,-0.0125,1.15,0.123333333,0.220833333
-0.216666667,-0.299166667,-0.013333333,-2.068333333,-1.28,-0.109166667
0.1425,-0.139166667,0.035833333,0.2775,0.518333333,0.101666667
0.375,0.259166667,0.040833333,2.5875,0.384166667,0.299166667
-0.728333333,-0.419166667,-0.085833333,-1.2225,-0.454166667,-0.100833333
0.525,0.4125,0.055,0.843333333,0.355833333,0.054166667
0.134166667,0.251666667,0.0075,0.955833333,1.024166667,0.030833333
-0.050833333,0.2925,-0.038333333,-1.185833333,-0.311666667,-0.183333333
0.485833333,0.195833333,0.049166667,2.1575,1.085,0.1425
-0.3275,-0.023333333,-0.035833333,-0.761666667,-0.315833333,-0.123333333
-0.1875,0.1525,-0.0125,-1.030833333,-0.0275,-0.120833333
0.668333333,0.225,0.066666667,1.776666667,0.5325,0.149166667
-0.799166667,-0.216666667,-0.086666667,-1.334166667,-0.16,-0.12
0.445833333,0.341666667,0.040833333,0.874166667,0.495,0.023333333
0.280833333,0.41,0.0175,0.650833333,0.4325,0.014166667
0.1075,0.099166667,0.003333333,0.1075,0.293333333,-0.046666667
-0.179166667,-0.0075,-0.03,0.458333333,0.056666667,0.021666667
-0.030833333,-0.0875,-0.006666667,0.0525,0.026666667,-0.050833333
0.018333333,-0.113333333,-0.015,-1.096666667,-0.690833333,-0.068333333
-0.193333333,-0.050833333,-0.019166667,-0.331666667,0.036666667,-0.026666667
0.235,0.041666667,0.026666667,1.715,0.6725,0.174166667
-0.294166667,-0.113333333,-0.038333333,-1.4075,-0.280833333,-0.1425
0.145833333,0.076666667,0.013333333,-0.606666667,-0.19,-0.06
0.039166667,0.055,0.016666667,0.1675,-0.191666667,0.078333333
0.091666667,-0.2025,0.008333333,0.788333333,0.073333333,0.101666667
0.265,0.211666667,0.02,0.180833333,-0.03,0.006666667
-0.4675,-0.184166667,-0.041666667,-1.006666667,0.043333333,-0.104166667
0.609166667,0.306666667,0.07,1.125,0.1475,0.079166667
-0.555,-0.199166667,-0.074166667,-0.661666667,-0.365833333,-0.039166667
0.325833333,0.1875,0.049166667,0.949166667,0.319166667,0.019166667
-0.365,-0.134166667,-0.050833333,0.683333333,0.431666667,0.05
-0.029166667,0.125,-0.015,-0.979166667,0.1325,-0.183333333
-0.196666667,0.175,-0.043333333,0.615,0.420833333,0.06
-0.108333333,0.0825,-0.010833333,0.695833333,0.429166667,0.015
0.171666667,0.205,0.02,-0.824166667,0.095833333,-0.069166667
-0.008333333,-0.055833333,-0.01,1.015,0.628333333,0.060833333
0.045833333,0.313333333,-0.016666667,-0.339166667,-0.105,-0.023333333
0.021666667,0.17,-0.0075,0.655,0.45,0.045833333
0.166666667,0.1075,0.015,-0.959166667,0.1525,-0.160833333
-0.199166667,0.099166667,-0.03,1.276666667,0.485833333,0.1375
0.0925,0.190833333,-0.011666667,-0.545833333,0.234166667,-0.115
-0.365833333,-0.214166667,-0.0725,1.469166667,0.231666667,0.174166667
-0.033333333,-0.1025,-0.015833333,-0.414166667,-0.4175,-0.1225
-0.238333333,-0.294166667,-0.035833333,-1.47,-0.640833333,-0.175
-0.218333333,-0.2025,-0.023333333,0.525833333,-0.3,0.023333333
-0.2375,-0.070833333,-0.033333333,0.055833333,-0.0075,0
-0.374166667,-0.164166667,-0.053333333,1.375,0.583333333,0.111666667
-0.054166667,0.153333333,-0.033333333,-1.4,-0.268333333,-0.148333333
-0.01,0.035833333,0.001666667,-0.508333333,-0.275833333,-0.039166667
0.006666667,-0.055833333,0.0275,-0.130833333,0.129166667,-0.029166667
0.208333333,0.156666667,0.009166667,-1.028333333,-0.078333333,-0.089166667
0.044166667,-0.0575,0.015833333,-0.753333333,-0.405833333,-0.015833333
0.136666667,0.0375,0.045833333,0.7075,0.4475,0.091666667
0.349166667,0.015,0.06,-0.5375,-0.506666667,0.0075
-0.375,0.038333333,-0.039166667,-1.846666667,-0.308333333,-0.130833333
0.7575,-0.066666667,0.095,1.75,0.445833333,0.2025
-0.3775,0.09,-0.085833333,-0.8975,0.0325,-0.046666667
0.5125,0.283333333,0.0975,0.853333333,0.174166667,0.045833333
-0.400833333,0.06,-0.08,-0.813333333,-0.188333333,-0.070833333
0.7,0.210833333,0.08,1.5175,0.376666667,0.1425
-0.030833333,-0.1125,-0.005833333,0.583333333,0.229166667,-0.005833333
-0.365833333,0.118333333,-0.083333333,-0.841666667,0.068333333,-0.14
0.130833333,0.004166667,0.024166667,0.774166667,0.005,0.03
-0.114166667,0.105833333,-0.02,-0.940833333,0.053333333,-0.1575
-0.259166667,-0.146666667,-0.030833333,0.9775,-0.141666667,0.1475
-0.069166667,0.053333333,-0.010833333,-1.068333333,-0.194166667,-0.189166667
-0.1675,0.0525,-0.004166667,1.5275,0.548333333,0.225833333
-0.019166667,0.2575,-0.0125,-1.854166667,-0.2675,-0.248333333
-0.049166667,-0.303333333,0.028333333,2.29,0.535,0.248333333
0.160833333,0.036666667,0.003333333,-0.888333333,-0.191666667,-0.0475
-0.194166667,-0.173333333,-0.01,0.241666667,-0.058333333,0.035
0.085,-0.154166667,0.02,-0.284166667,-0.695833333,-0.031666667
0.099166667,-0.264166667,0.019166667,-0.269166667,-0.003333333,0.0325
0.140833333,-0.011666667,0.033333333,-0.424166667,-0.483333333,-0.0125
0.041666667,-0.429166667,0.021666667,0.514166667,-0.06,0.063333333
-0.675,-0.205833333,-0.104166667,-1.646666667,-0.633333333,-0.099166667
0.256666667,-0.036666667,0.061666667,0.523333333,-0.189166667,0.07
-0.34,-0.233333333,-0.0375,-1.406666667,-0.330833333,-0.09
0.069166667,-0.294166667,0.006666667,-0.375833333,-0.253333333,0.040833333
0.561666667,0.170833333,0.1325,1.308333333,0.141666667,0.198333333
-0.641666667,-0.3175,-0.094166667,-1.824166667,-0.7725,-0.0875
0.654166667,0.46,0.0975,0.7875,0.475,0.116666667
0.2875,0.280833333,0.0425,0.859166667,0.645833333,0.091666667
-0.1975,-0.0525,-0.011666667,-1.034166667,0.075,-0.115833333
0.1425,0.303333333,-0.000833333,0.716666667,0.27,0.090833333
0.236666667,0.341666667,0.04,-0.118333333,0.4,-0.034166667
0.098333333,0.079166667,-0.005833333,0.635,0.158333333,0.07
0.678333333,0.453333333,0.1025,0.7125,0.855,0.005
-0.9575,-0.049166667,-0.138333333,-0.901666667,-0.4875,-0.1075
0.755,0.250833333,0.073333333,0.716666667,0.52,0.009166667
-0.14,-0.050833333,-0.023333333,0.235,-0.1025,-0.0025
-0.301666667,0.166666667,-0.056666667,-0.824166667,0.064166667,-0.143333333
0.665833333,0.099166667,0.0825,1.609166667,0.305833333,0.146666667
-1.0525,-0.074166667,-0.15,-1.234166667,0.1075,-0.175
0.8825,0.2975,0.103333333,0.7875,0.1375,0.001666667
-0.469166667,-0.070833333,-0.078333333,-0.315,0.1025,-0.041666667
-0.253333333,-0.1675,-0.033333333,-0.826666667,-0.516666667,-0.054166667
-0.179166667,-0.34,0.005,-0.684166667,-0.449166667,-0.013333333
0.078333333,-0.5875,0.068333333,0.610833333,-0.4975,0.193333333
-0.408333333,-0.535833333,-0.015,-0.4,-0.451666667,0.039166667
-0.294166667,-0.439166667,-0.038333333,-1.590833333,-1.003333333,-0.018333333
-0.311666667,-0.31,0.006666667,-0.689166667,-0.625833333,0.051666667
0.331666667,-0.07,0.0725,0.601666667,-0.17,0.149166667
0.334166667,-0.075,0.0525,-4.835833333,-0.3725,0.139166667
-0.380833333,-0.383333333,-0.013333333,-4.5675,-0.303333333,0.030833333
0.380833333,-0.02,0.076666667,-0.940833333,-0.180833333,0.049166667
-0.9,-0.555833333,-0.040833333,0.474166667,0.105833333,0.09
0.455,7.11E-15,0.08,0.175833333,-1.08,0.12
0.430833333,0.005833333,0.051666667,0.174166667,-0.306666667,0.085833333
-1.986666667,-1.4125,-0.141666667,0.473333333,0.303333333,0.065833333
0.42,0.129166667,0.035833333,0.074166667,-0.565,0.075833333
0.059166667,-0.106666667,0.034166667,0.128333333,-0.444166667,0.070833333
-0.3,-0.3,0.011666667,0.015833333,-0.290833333,0.031666667
-0.2875,-0.430833333,0.005,0.065,-0.174166667,0.04
-0.645833333,-0.286666667,-0.041666667,0.086666667,0.028333333,0.016666667
0.69,0.11,0.076666667,-0.0725,-0.753333333,0.028333333
0.064166667,0.170833333,0.041666667,-0.174166667,-0.066666667,-0.0275
-0.259166667,-0.649166667,-0.000833333,-0.015833333,-0.376666667,0.01
0.621666667,0.374166667,0.068333333,0.186666667,-0.615833333,0.081666667
-0.724166667,-0.455833333,-0.051666667,-0.240833333,0.513333333,-0.086666667
1.128333333,0.985833333,0.095833333,0.564166667,0.133333333,0.098333333
-0.5275,-0.184166667,-0.075833333,-0.023333333,0.356666667,-0.064166667
0.286666667,0.3525,-0.008333333,-0.3525,-0.01,-0.048333333
-0.200833333,0.014166667,-0.0475,-0.273333333,0.28,-0.088333333
0.788333333,0.599166667,0.024166667,-0.504166667,0.213333333,-0.09
-0.06,0.1975,-0.0525,-0.3025,0.415833333,-0.135
0.98,0.84,0.0625,-0.4125,0.460833333,-0.120833333
-0.446666667,-0.16,-0.081666667,-0.455,-0.319166667,-0.090833333
0.346666667,0.246666667,0.025,-0.26,0.635,-0.0425
-0.0475,-0.015,-0.013333333,0.024166667,-0.116666667,-0.034166667
0.024166667,0.0375,-0.011666667,0.053333333,0.973333333,-0.018333333
0.090833333,0.06,0.0025,-0.158333333,-0.756666667,-0.018333333
0.183333333,-0.083333333,0.048333333,-0.013333333,-0.098333333,0.0325
-0.033333333,-0.190833333,-0.0175,0.079166667,-0.519166667,0.029166667
-0.8375,-0.309166667,-0.060833333,-0.121666667,0.614166667,-0.039166667
1.061666667,0.339166667,0.099166667,-0.303333333,-1.185833333,0.049166667
-1.92,-0.9725,-0.173333333,0.217272727,0.269621212,-0.019848485
1.313333333,0.52,0.114166667,-0.158939394,-0.746287879,0.050681818
-1.005,-0.544166667,-0.080833333,0.435833333,0.629166667,0.023333333
1.0025,0.526666667,0.1125,-0.055,-0.525,0.0775
-0.7125,-0.2775,-0.0725,0.198333333,0.656666667,-0.004166667
0.1025,-0.016666667,-0.0025,0.1825,-0.0625,0.019166667
0.380833333,0.180833333,0.045,0.024166667,-0.530833333,0.073333333
0.835833333,0.383333333,0.099166667,0.06,0.420833333,0.013333333
-0.160833333,-0.014166667,-0.033333333,-0.0125,0.020833333,-0.0125
-1.038333333,-0.575,-0.1075,0.163333333,0.3725,-0.021666667
0.703333333,0.2825,0.100833333,-0.000833333,-0.32,0.018333333
-0.606666667,-0.2975,-0.071666667,-0.015833333,-0.054166667,-0.010833333
0.785,0.4225,0.073333333,-0.059166667,-0.42,0.025
-1.3275,-0.778333333,-0.100833333,0.173333333,0.775,-0.0125
0.355833333,0.1725,0.04,-0.181666667,-0.883333333,0.01
0.065833333,-0.031666667,0.011666667,0.036439394,-0.222878788,0.075530303
0.134166667,-0.2375,0.014166667,-0.020606061,-0.255454545,-0.013863636
-0.529166667,-0.128333333,-0.0525,-0.063333333,-0.13,0.02
-0.5925,-0.265,-0.0425,0.203333333,-0.050833333,-0.000833333
1.501666667,0.8375,0.1325,-0.129166667,0.483333333,0.033333333
-1.614166667,-0.895833333,-0.115833333,0.3875,0.604166667,0.0125
0.454166667,0.305833333,0.036666667,0.145833333,-0.0975,0.020833333
-1.805,-1.161666667,-0.128333333,0.72,0.643333333,0.100833333
-0.395833333,-0.506666667,-0.0175,0.463333333,-0.068333333,0.088333333
0.449166667,0.329166667,0.0525,0.239166667,-0.116666667,0.0925
-0.309166667,0.028333333,-0.006666667,0.245,0.3225,0.0025
-0.378333333,-0.246666667,-0.0375,0.060833333,0.173333333,-0.008333333
0.58,0.491666667,0.056666667,0.125833333,0.47,-0.005833333
-0.116666667,0.0875,-0.015833333,-0.0475,-0.148333333,-0.020833333
-0.306666667,-0.2525,-0.0375,-0.096666667,-0.105,-0.018333333
0.346666667,0.2075,0.021666667,-0.051666667,-0.051666667,-0.044166667
-0.6375,-0.325,-0.0425,0.189166667,0.165,0.004166667
0.703333333,0.299166667,0.045833333,-0.205,0.000833333,-0.028333333
-0.3375,0.0725,-0.020833333,0.026666667,-0.1275,-0.035833333
0.325833333,0.441666667,-0.016666667,-0.446666667,0.4425,-0.069166667
