eturb_m1_origin_k1,eturb_m1_origin_k2,eturb_m1_steam_pressure_in,eturb_m1_steam_temperature_in,eturb_m1_steam_pressure_side,eturb_m1_steam_temperature_side,eturb_m1_steam_pressure_out,eturb_m1_steam_temperature_out,eturb_m1_h0,eturb_m1_hc,eturb_m1_h1
0.13464790671642168,-0.11625899228331822,3.084458333333333,434.40858333333324,0.8032222222222224,326.88700000000006,-87.85006944444444,49.74520833333333,3308.305867117384,208.2719285062648,3113.4704010784285
0.1654708486954114,-0.15615175747386506,3.089333333333334,434.5693749999999,0.7992916666666671,326.39345833333334,-87.91215277777776,49.59509722222223,3308.5989165170527,207.64445704755158,3112.520006183293
0.16879483577667098,-0.13639988995847702,3.0889722222222242,434.4440000000001,0.7995277777777781,326.3145833333332,-87.93148611111108,49.544611111111095,3308.320598980217,207.43342510086404,3112.3488293120363
0.1517185582244419,-0.12919433723134088,3.10301388888889,434.64784722222237,0.8004861111111111,325.87579166666666,-87.92705555555554,49.546083333333335,3308.5784365257705,207.43958232186495,3111.404420510467
0.16573085662829112,-0.14099521223900868,3.116069444444444,434.8485138888889,0.8017916666666669,325.5059583333333,-87.89683333333336,49.579458333333356,3308.843613790691,207.57910483639472,3110.597154420994
0.17018740098548746,-0.1519447905222533,3.139041666666666,435.60022222222216,0.8038611111111112,325.300388888889,-87.86113888888889,49.61065277777778,3310.2134269400008,207.70951827717658,3110.1181631745444
0.20960522634118087,-0.1919111790126572,3.1844027777777777,436.51098611111115,0.8064027777777777,324.63005555555554,-87.81541666666665,49.6516111111111,3311.6233608276984,207.8807505453219,3108.650431559962
0.21594878698451334,-0.2031553591338585,3.1996944444444444,436.7612638888888,0.8078750000000002,324.20420833333327,-87.75361111111114,49.70536111111111,3311.9709099118913,208.10546229954323,3107.720994722422
0.2158732646449162,-0.22845658353817386,3.180652777777778,435.8738333333332,0.8072916666666669,324.0145138888889,-87.72274999999999,49.71738888888889,3310.23315726947,208.15576141482805,3107.334985794416
0.1862354748980775,-0.1982126134500832,3.140847222222222,434.66165277777776,0.8053194444444446,324.43608333333333,-87.72038888888889,49.69250000000003,3308.061952235487,208.0517354531402,3108.2667316431666
0.1967556586784099,-0.20299628939913986,3.0986388888888907,433.06020833333326,0.8014722222222226,324.43404166666664,-87.74861111111112,49.63066666666667,3305.0497532897966,207.7932670734575,3108.3493586211794
0.2076654052327208,-0.21071530129680427,3.053194444444445,431.2131527777778,0.7965000000000002,324.28197222222224,-87.79218055555556,49.55465277777776,3301.53650917757,207.4755162053333,3108.1418435306105
0.21199769881211336,-0.18781112518370496,2.999666666666668,429.38508333333345,0.79125,324.0696666666666,-87.83772222222224,49.460166666666666,3298.1940372700783,207.08055738072315,3107.8141047441395
0.1723272562611486,-0.11058006119938668,2.968611111111111,428.2743888888889,0.7864722222222222,324.0537638888889,-87.89895833333334,49.360361111111125,3296.146404688595,206.66335346158078,3107.88873657725
0.15239466212604794,-0.08142384817408713,2.9524583333333325,427.8899583333335,0.7818472222222222,324.0498472222222,-87.94352777777776,49.27744444444445,3295.5187867273935,206.31675484821503,3107.9850879468895
0.13314762150090498,-0.05947491581171852,2.955027777777777,427.9499305555557,0.7789305555555557,323.9334999999999,-87.98458333333332,49.203652777777776,3295.615918061309,206.0082994150347,3107.8065713525743
0.16227536947779914,-0.09017624181124187,2.9724583333333343,428.7252499999999,0.7791944444444446,323.92306944444437,-87.99005555555551,49.187277777777794,3297.106861802681,205.93985381123406,3107.7786864566324
0.16658941542591407,-0.09828214841304106,2.9879305555555566,429.25501388888887,0.7791666666666667,324.0284166666666,-87.99319444444443,49.175000000000004,3298.073755250983,205.8885349891167,3108.0006611066324
0.15146066584589024,-0.10824774337820167,2.993277777777778,429.9441805555554,0.7792222222222224,324.5093194444444,-87.99580555555555,49.168138888888876,3299.5506655290183,205.85985609558318,3109.0098256940014
0.16070672617891069,-0.10907222936979152,2.9978888888888897,430.0231944444444,0.7796666666666668,324.5898333333334,-87.99761111111107,49.17018055555556,3299.661120780468,205.86838786487925,3109.168972211767
0.1496532792021913,-0.0886746395129358,3.0057083333333328,430.2887361111113,0.7803611111111114,324.6241666666666,-87.9875833333333,49.16320833333334,3300.145583522878,205.83925550479404,3109.225458902899
0.14201439603326896,-0.07481211335150477,3.013777777777778,430.2521666666669,0.7811111111111112,324.28299999999996,-87.97961111111108,49.16523611111109,3299.9442213210023,205.84773767478316,3108.4916609060074
0.14669551369071673,-0.08625613053912863,3.016472222222222,430.090875,0.7815138888888887,324.05272222222226,-87.97344444444447,49.16356944444442,3299.540207099628,205.84077702350595,3107.9986658623593
0.14942232063865174,-0.09297354774210508,3.015055555555556,430.02505555555547,0.7818194444444445,323.75352777777783,-87.96758333333335,49.17305555555553,3299.4123989018467,205.88043014569513,3107.3630191904585
0.1746968170764587,-0.11930751237433185,3.0007361111111126,429.3435694444444,0.7810833333333336,323.7244166666666,-87.97748611111115,49.15288888888888,3298.084488177647,205.7961332066474,3107.3185150411277
0.17566391427083275,-0.12337648266964032,2.9880138888888883,429.07451388888876,0.7802916666666667,323.8459166666666,-87.98287500000002,49.10843055555555,3297.6650345537446,205.61031126254125,3107.591747636036
0.17180855684242094,-0.12367036073740545,2.9961388888888885,429.11413888888876,0.7815833333333333,323.57025000000004,-87.97376388888891,49.10266666666668,3297.6343438200793,205.58622851707324,3106.983219962518
0.1787616948390566,-0.1319184672336471,3.0044999999999997,429.44354166666665,0.7823472222222222,323.45845833333345,-87.95122222222221,49.12404166666667,3298.254661489805,205.67558651650216,3106.730969965256
0.2002210556169404,-0.15223070548564016,3.017708333333334,430.0164722222222,0.7832638888888889,323.38938888888896,-87.9278888888889,49.150736111111094,3299.353914539691,205.78717836169022,3106.5650176110644
0.20794999689696225,-0.16512816999135868,3.036986111111111,430.8115277777778,0.7853333333333332,323.5904444444444,-87.90143055555555,49.196555555555555,3300.8666744631105,205.97870776845255,3106.940655927808
0.1971462073370419,-0.17614867222917818,3.0853194444444436,432.2837083333334,0.78875,323.1293333333333,-87.85572222222221,49.289500000000025,3303.48721312545,206.36721827712387,3105.8937851888422
0.2057938238677957,-0.19804481902845225,3.1199444444444433,433.45976388888886,0.7912499999999998,322.8715555555556,-87.81448611111111,49.393472222222236,3305.64387494092,206.80181865644477,3105.2949323639846
0.19440643427975715,-0.17975557635135112,3.1353750000000007,433.97158333333323,0.7917777777777778,322.74016666666677,-87.81129166666668,49.458402777777785,3306.578484598916,207.0732077782247,3105.0066378013044
0.16299961230915766,-0.14732967773555455,3.1467083333333346,434.5918611111111,0.7921944444444442,322.89970833333336,-87.82281944444443,49.48336111111112,3307.8189682476736,207.17751489918783,3105.3326309594227
0.1545991871936264,-0.14235995237949278,3.1515,434.88783333333333,0.7921666666666664,323.0251666666667,-87.83487500000001,49.49544444444444,3308.42002918361,207.22800862639906,3105.5970757062596
0.14442141528998415,-0.13130296779244618,3.1521111111111106,434.77336111111106,0.7922222222222222,322.94613888888904,-87.8457083333333,49.50345833333333,3308.15185974846,207.26149456042484,3105.429632854852
0.1222418266629297,-0.0907226491409473,3.1483333333333325,434.4994444444444,0.7926111111111112,322.85898611111116,-87.84520833333333,49.511749999999985,3307.5860708403666,207.29615131186043,3105.237513335592
0.18353831139143928,-0.14883563972253347,3.1759027777777775,434.74488888888885,0.7938750000000001,322.3552499999999,-87.83568055555556,49.54049999999998,3307.7427098931253,207.4163247753302,3104.1493577029432
0.2061475757479896,-0.16259919107348186,3.178777777777779,434.41093055555575,0.7941805555555558,321.9142222222223,-87.83102777777778,49.561208333333326,3306.943897162809,207.50288269592386,3103.214839136294
0.17941213276200593,-0.1460162705879636,3.183333333333334,433.5710555555556,0.7947638888888888,321.12597222222234,-87.81573611111112,49.59769444444444,3304.9731236236585,207.65539584358996,3101.543569429583
0.18275428075373898,-0.15875938381381574,3.182888888888889,432.892125,0.7957361111111112,320.50816666666674,-87.8146666666667,49.634861111111114,3303.4396847494763,207.81074148558855,3100.221662975972
0.1941792547689404,-0.17532454733337818,3.1806388888888892,432.2135416666667,0.795152777777778,319.8305138888891,-87.81319444444443,49.651722222222226,3301.933292477283,207.8812168733706,3098.8096509206325
0.1898802303684009,-0.17809633719485227,3.171430555555555,431.60841666666676,0.7917777777777778,319.39529166666665,-87.85829166666664,49.613388888888885,3300.6957329368915,207.72095679831915,3097.9724024932602
0.14962694904359833,-0.12238110059470635,3.1146527777777773,430.15493055555555,0.7902222222222223,319.8809722222222,-87.9035138888889,49.62745833333333,3298.2371254039595,207.77972352193498,3099.0298667925044
0.1074233830459202,-0.07244558311588904,3.0775277777777785,429.4362916666666,0.7972499999999999,320.8361527777777,-87.91348611111114,49.68598611111112,3297.1586399927833,208.024342703794,3100.876737976793
0.11099318215645684,-0.07294103093295556,3.037888888888889,429.37762499999997,0.8087916666666666,322.5334861111112,-87.90959722222223,49.888875,3297.6122749314954,208.87236356992207,3104.183786435515
0.1151634890681151,-0.07054622550259837,3.004375000000001,429.16068055555553,0.816375,324.16856944444436,-87.91065277777776,50.05220833333333,3297.617649412142,209.555055514274,3107.4535686164413
0.12035934614771078,-0.0687127852566623,2.965055555555557,429.56555555555565,0.8205972222222223,325.8288194444444,-87.91108333333332,50.153791666666685,3299.1122473111773,209.9796511599164,3110.8543807408196
0.14671293494578128,-0.07809161170071775,2.9128888888888884,429.0481388888889,0.8259166666666666,327.58729166666654,-87.86406944444447,50.245513888888894,3298.7155923329074,210.3630723293545,3114.4389603051313
0.15163521305900005,-0.07931776998084193,2.8878472222222213,429.18408333333315,0.8291527777777777,328.47087500000004,-87.88537500000001,50.232124999999996,3299.3911985356654,210.307090959653,3116.2283200712345
0.1538264864339845,-0.07417144511529845,2.8846944444444444,429.76522222222206,0.8293472222222225,329.0956666666667,-88.0039861111111,50.21094444444444,3300.7456737528587,210.21845810394603,3117.540173974838
0.1535159842740458,-0.07825433275093366,2.8768888888888884,429.85638888888894,0.8254166666666667,329.3038333333333,-88.11751388888888,50.12288888888889,3301.065591912127,209.85030611051724,3118.0653605505286
0.14760222922077074,-0.07058149242667132,2.8483333333333336,429.28427777777796,0.8228888888888887,329.40769444444436,-88.20312500000001,50.0676388888889,3300.198857230146,209.61929948499446,3118.3398008589584
0.16862666798799947,-0.1390934326898576,2.824138888888889,427.9499583333334,0.821986111111111,329.2465555555556,-88.29238888888887,50.036944444444465,3297.5565654277957,209.49092677714054,3118.0203898385494
0.17612660493406276,-0.16764891526078285,2.813333333333332,427.8203472222221,0.8221805555555559,329.1117916666666,-88.41120833333335,50.05981944444446,3297.4252872715897,209.58643653660323,3117.732330554676
0.17316663391407244,-0.16412912759394066,2.806763888888888,427.8075555555555,0.8222083333333335,329.32402777777776,-88.46838888888888,50.09644444444445,3297.493818146172,209.7394715310323,3118.1786214532567
0.16279059439467564,-0.1327052045026045,2.7824861111111114,427.2321249999999,0.81775,329.2881805555556,-88.45208333333332,50.09998611111112,3296.561364593035,209.75428898077564,3118.2014223518545
0.10361285214557896,-0.02045144567754096,2.788305555555555,427.0420972222222,0.8111388888888889,328.52284722222197,-88.56270833333335,49.96380555555557,3296.0483376069915,209.18499064204497,3116.736517539834
0.0920373731715772,0.0014687358782222901,2.7833472222222224,427.4668055555556,0.8089722222222223,328.5783055555556,-88.68334722222222,49.859611111111114,3297.075455985942,208.74938072683318,3116.901141729563
0.09300223206957124,-0.021467187664696283,2.7851250000000003,427.81237500000015,0.814152777777778,329.04041666666654,-88.73755555555559,49.82550000000001,3297.824925576204,208.60675881301796,3117.759218801073
0.08182130444901556,0.0056997529035648364,2.7849999999999997,427.8291388888891,0.8196944444444444,329.67004166666663,-88.74933333333337,49.77237499999999,3297.8644094188176,208.3847011204149,3118.962522850663
0.1167517664602568,-0.07480130295215005,2.7969305555555555,427.8287361111112,0.8271944444444443,330.0042083333332,-88.69858333333335,49.82854166666664,3297.6869529710298,208.6195057702894,3119.501306957118
0.1310520524573809,-0.11207903508901032,2.8097222222222222,428.12119444444437,0.8360277777777777,330.57016666666664,-88.61293055555556,49.94825000000001,3298.15460714258,209.1199289753073,3120.499748774608
0.1643482688700278,-0.09035082530611137,2.792777777777778,427.73601388888886,0.8469722222222222,331.58640277777783,-88.42813888888891,50.155708333333344,3297.5402076010528,209.9872166385366,3122.4023763108594
0.0331187220838,-0.17146715991092207,2.8298611111111103,427.82005555555554,0.8594305555555555,331.7481666666666,-88.20358333333333,50.37691666666665,3297.1798561036917,210.91202043391553,3122.4717570628413
0.04739104630260072,-0.06858046076244298,2.848777777777778,428.5865138888889,0.8625277777777779,331.7271111111112,-88.03843055555554,50.58659722222223,3298.6232950244785,211.78859879251127,3122.35976042099
0.02058195518915639,0.04005527893960527,2.878319444444445,429.356625,0.8615694444444443,331.59086111111117,-87.98231944444446,50.697277777777785,3299.9199626977884,212.25128065868753,3122.093188738852
0.020114065715151244,0.07228963894579195,2.877736111111111,429.60141666666664,0.8622777777777775,331.65250000000003,-87.9430138888889,50.853000000000016,3300.479405887143,212.90222236306658,3122.207783203608
0.017974233430838205,0.1273778516027045,2.8706388888888883,429.3808194444445,0.8609166666666664,331.72308333333336,-87.87001388888889,50.98441666666668,3300.0875284321523,213.4516018707109,3122.3864152157475
0.024293223867077864,0.1439253485816743,2.86525,429.7516388888889,0.8586527777777777,331.91216666666674,-87.78427777777776,51.091930555555564,3301.001020677963,213.90108258095913,3122.834699042123
0.08294812136391318,0.03569847470645119,2.832138888888889,429.4116111111111,0.8514305555555556,332.19893055555553,-87.75722222222221,51.138111111111115,3300.7234418784747,214.0941409306584,3123.596788032244
0.13955598896314195,-0.0924598247066928,2.8195833333333327,428.8581527777778,0.8469027777777776,332.32915277777767,-87.77297222222224,51.12420833333333,3299.664675979305,214.03601361437867,3123.969806486291
0.1564474183974506,-0.1387204156363171,2.803583333333333,428.16802777777775,0.8456944444444442,332.08254166666654,-87.78134722222222,51.1173611111111,3298.350560117913,214.0073849605684,3123.4761826866848
0.13042908586728766,-0.1395776744400498,2.803194444444445,427.9477222222221,0.8416944444444443,331.86066666666676,-87.86945833333334,50.955430555555566,3297.8614929260007,213.33044115785057,3123.095567026014
0.1141952249247515,-0.15527966628762538,2.812930555555556,428.11226388888883,0.8384166666666666,331.3403472222224,-87.98831944444444,50.758833333333335,3298.0871025440197,212.50857270176837,3122.0704581042846
0.1753932467059335,-0.1425345350701623,2.8049444444444442,427.66891666666663,0.8340694444444442,330.9897638888889,-88.10605555555557,50.53452777777779,3297.2093333580856,211.57089647517043,3121.4267250658563
0.018360887386851727,0.1042418885661665,2.809319444444444,427.73216666666667,0.8313611111111111,330.5799166666666,-88.21502777777779,50.331083333333346,3297.2866158929537,210.72043478266,3120.622560558078
0.11350594909481035,-0.025779054403583333,2.8089722222222226,427.87938888888885,0.8299722222222224,330.4359027777778,-88.28820833333333,50.192819444444446,3297.6224955538382,210.14245417389392,3120.349630939072
0.13688961686971404,-0.06931469226234388,2.7945694444444458,427.7691666666666,0.8278472222222221,330.5178888888888,-88.27551388888894,50.14031944444445,3297.588129361315,209.92302589051232,3120.5689025289844
0.19092861871406924,-0.1250188322296656,2.7736805555555555,427.48074999999994,0.8238194444444443,330.4474027777779,-88.25044444444444,50.03808333333333,3297.249985942614,209.49572324212977,3120.5087294365153
0.1948133734564528,-0.13775050314350792,2.7521805555555563,427.1131111111112,0.8242638888888888,330.5873333333332,-88.274375,49.92754166666665,3296.743791705843,209.03366545370093,3120.793656604872
0.21293503777921788,-0.15477546544755116,2.7628472222222222,427.488263888889,0.8313888888888888,330.8488055555555,-88.2861527777778,49.891861111111105,3297.427314905823,208.88451983998993,3121.188396885697
0.2258562843819691,-0.17430929662610167,2.7687916666666665,427.74088888888895,0.8396805555555554,331.31726388888893,-88.2674861111111,49.936124999999976,3297.906156838416,209.0695475397691,3121.9942134918792
0.20741192071386366,-0.15443872841607684,2.777722222222221,428.0946111111113,0.8533611111111115,332.08538888888893,-88.23865277777777,50.00329166666667,3298.5679169258815,209.3503124724655,3123.3153337465164
0.19783413650791826,-0.12766823997563004,2.795875,428.72930555555564,0.8694444444444448,333.3038611111111,-88.19916666666668,50.18048611111113,3299.724788105429,210.09098008129538,3125.5369513831424
0.18036813694231985,-0.048924554240746654,2.806888888888888,429.68184722222225,0.8857777777777776,334.89327777777777,-88.09315277777779,50.43697222222223,3301.7016523755874,211.16313860828976,3128.540688432006
0.1705838195505858,-0.19602188859112646,2.8351666666666655,430.6117777777779,0.8930694444444442,336.18141666666673,-87.91477777777777,50.70402777777778,3303.376079304103,212.27955321328844,3131.105884648169
0.1399923020013869,-0.19421433301828225,2.863888888888887,431.5143472222224,0.8910833333333331,336.2826666666667,-87.70565277777774,50.958541666666676,3304.985240747889,213.34358643589565,3131.362225000406
0.10778090060161206,-0.14153114035777425,2.8817083333333335,432.0809305555556,0.8873055555555553,336.3407777777777,-87.51468055555554,51.1441527777778,3305.999826959099,214.11960373936532,3131.5656089939807
0.04559061312392071,0.022721915131973382,2.888361111111112,432.4709861111111,0.878027777777778,336.02898611111107,-87.32783333333333,51.28279166666666,3306.780530757506,214.6992791453525,3131.1051930593176
0.05263052525000361,-0.05388158985219952,2.886222222222222,432.5898472222223,0.8635416666666669,335.2893611111112,-87.21981944444444,51.28440277777778,3307.079012058579,214.70610650991296,3129.853993558253
0.06514901702471007,-0.06735854329538897,2.900569444444444,432.77373611111125,0.8470833333333336,334.11090277777777,-87.23730555555555,51.09125000000001,3307.2843788653677,213.8987082564809,3127.7221357002086
0.18290598373811395,-0.1252572017546371,2.9062916666666667,433.1524861111112,0.8339999999999999,333.0664444444444,-87.32322222222221,50.866583333333324,3308.0537368748373,212.95953334427742,3125.8034044118835
0.18499139599605588,-0.12540795924726386,2.901944444444444,433.33093055555565,0.8250416666666666,332.9948611111111,-87.45118055555554,50.60097222222222,3308.5183233699627,211.84919038937238,3125.846422658247
0.1969197211915276,-0.12746466146799149,2.9062361111111104,433.5235,0.8166666666666667,332.6074166666666,-87.57698611111111,50.32713888888888,3308.889531966525,210.70449752089957,3125.2120415208087
0.18706120696600426,-0.1279814304714713,2.9425694444444446,434.17283333333336,0.8100694444444444,332.0810833333333,-87.70106944444446,50.07483333333333,3309.8260684911265,209.64980358795495,3124.247481225622
0.23475906672476016,-0.19595440180569296,3.0027777777777787,435.2503888888889,0.8090416666666672,331.35822222222214,-87.7638472222222,49.895194444444456,3311.3866372449534,208.8989029258931,3122.7488907651864
0.22483073996895864,-0.18240985236822665,3.0592361111111117,435.45315277777775,0.8113055555555561,330.4494027777776,-87.72420833333332,49.9250138888889,3311.0311994877543,209.02357462005878,3120.7871041733342
0.2114701686434434,-0.1946629488533861,3.0975277777777785,435.42412500000006,0.8142638888888888,329.4504444444445,-87.66138888888888,49.996069444444444,3310.413657932639,209.32062323490058,3118.6197827144842
0.2318557975255593,-0.24496587734134875,3.103458333333334,434.52055555555563,0.8156666666666668,328.7410138888889,-87.6220138888889,50.04706944444445,3308.28401477943,209.53382507374232,3117.095579357726
0.15270285514437892,-0.13955092661180404,3.117430555555556,433.55774999999994,0.8177083333333337,327.67956944444444,-87.58223611111109,50.09262499999999,3305.902281365558,209.7242712354491,3114.8158291140535
0.15679352902175084,-0.11743750023321448,3.135069444444445,433.15468055555556,0.8203750000000003,326.7118055555556,-87.545125,50.142722222222204,3304.7326982333043,209.93369873472935,3112.7187472413543
0.10865081059389724,-0.08120026218271083,3.124805555555555,432.0436666666667,0.8229722222222224,325.8311111111112,-87.51405555555554,50.184458333333325,3302.3661390511143,210.10817380253022,3110.8058825216035
0.08116853147080573,-0.05344332625138088,3.0891250000000006,431.0485416666668,0.827027777777778,325.8568055555556,-87.48924999999996,50.24527777777776,3300.636520784799,210.36240850875691,3110.7689367127873
0.053973417735026855,-0.05972727273165454,3.047513888888889,430.0335694444445,0.830388888888889,326.0707638888889,-87.4622638888889,50.30144444444442,3298.953139031239,210.59719810440353,3111.1442627908373
0.047460683512573765,-0.06507162834716974,3.0293611111111103,429.4045138888889,0.8342361111111114,325.9587222222223,-87.4227638888889,50.36575,3297.799132759199,210.86601838004012,3110.821814483438
0.0438723750730036,-0.06505219941756264,3.0016805555555566,429.17315277777783,0.8372083333333333,326.3543194444444,-87.39048611111109,50.42736111111113,3297.6856636182756,211.12357095711295,3111.5889078245855
0.09436731451561814,-0.09923345653935768,2.948194444444445,427.7276527777776,0.8382083333333337,326.7085833333334,-87.36276388888888,50.46916666666669,3295.216020124669,211.29833596955083,3112.3132361263733
0.15731866023828092,-0.11622452303328712,2.8959166666666665,426.5958749999999,0.835777777777778,327.09326388888894,-87.36356944444447,50.455083333333356,3293.443195365424,211.23946895175618,3113.1783302198287
0.1550778385710141,-0.10464750707319433,2.877694444444445,425.94213888888885,0.8322083333333337,326.7767361111112,-87.3759166666667,50.40669444444446,3292.24296821281,211.03719999716927,3112.5910416017123
0.15992201568116934,-0.0966665703918154,2.87601388888889,425.5456805555554,0.829944444444445,326.43212500000004,-87.40084722222221,50.36244444444445,3291.375359206008,210.8522205859151,3111.915593074559
0.17201061215405675,-0.08904000862792885,2.879541666666667,425.59427777777785,0.8276388888888889,326.03698611111105,-87.43755555555553,50.32691666666666,3291.431959217118,210.7036888273809,3111.1347967757097
0.1723391717650832,-0.08602668997266763,2.874527777777777,425.2368055555555,0.8236805555555559,325.67348611111106,-87.48983333333335,50.266819444444444,3290.7020803644873,210.45244813016603,3110.4579814779554
0.17286839123756526,-0.08520706027628884,2.8685694444444434,425.12652777777765,0.8186666666666669,325.21575000000007,-87.56375000000004,50.17854166666667,3290.5431480541415,210.08340049908747,3109.6067991968516
0.1940795643901597,-0.0940445336174162,2.8797777777777767,425.57262499999996,0.8176805555555557,325.1409027777778,-87.6097916666667,50.141958333333335,3291.3796585202767,209.9304500856858,3109.471409211864
0.19217028522502486,-0.09176798094984964,2.8766944444444436,425.9645833333333,0.8152500000000006,325.27133333333336,-87.64788888888887,50.1133888888889,3292.3084605643244,209.81100310343155,3109.8007584520005
0.1931771352858793,-0.08964730325222983,2.8692638888888897,425.70849999999996,0.8129583333333342,325.1185138888888,-87.6741111111111,50.078,3291.8430305572297,209.66306278682183,3109.530651018604
0.1912329625584917,-0.08291711327993492,2.869125000000001,425.8413472222222,0.8127500000000004,325.0849444444445,-87.68900000000001,50.05931944444444,3292.144190075706,209.58496947588495,3109.464679559107
0.2018193626852775,-0.10200980640900532,2.890486111111111,426.4649861111112,0.8154027777777774,325.2130138888889,-87.69006944444445,50.08747222222222,3293.2293866851187,209.7026407872117,3109.6745386617276
0.20603769865745994,-0.12222628144101287,2.910833333333333,427.400638888889,0.819111111111111,325.8244166666667,-87.67218055555557,50.14416666666667,3295.0341833970797,209.9396266599934,3110.878472910974
0.19312200789047784,-0.1326445066203249,2.910833333333333,427.21891666666664,0.8197361111111116,325.97451388888896,-87.65187499999999,50.18004166666666,3294.624696066761,210.08959421943825,3111.1805091640676
0.2111626422019598,-0.20054512159622992,2.916222222222222,427.34016666666656,0.8213888888888891,326.0331805555554,-87.64202777777774,50.19243055555556,3294.8177601574566,210.1413857565336,3111.2669796799937
0.1339468282580327,-0.10154857316816504,2.9401805555555565,428.23151388888886,0.8243333333333334,326.36163888888893,-87.62888888888888,50.225694444444436,3296.471311732278,210.2804335684539,3111.89275559019
0.11762071398749085,-0.07023479976311388,2.9447638888888883,428.6284722222221,0.8246944444444445,326.79440277777775,-87.62987500000001,50.238625,3297.2985274337025,210.33447995125107,3112.796181677876
0.10877955947836784,-0.06739557225156814,2.9327361111111108,428.55615277777775,0.8234861111111111,326.9492083333335,-87.62702777777778,50.22315277777777,3297.3135119401118,210.26981149967548,3113.1492104589724
0.1115542761074884,-0.06641087822028695,2.9141944444444436,428.23851388888886,0.8208750000000004,326.9287638888889,-87.63640277777777,50.19254166666666,3296.8722365228946,210.14185502784474,3113.1644404143844
0.1971353725859553,-0.08881527560017455,2.8986666666666667,428.20581944444444,0.8169583333333335,326.89329166666664,-87.68384722222223,50.11944444444444,3297.0286237240034,209.83628300388605,3113.177174396158
0.1994223199554282,-0.09039021251513553,2.8934027777777773,428.0707777777778,0.8140694444444441,326.89338888888886,-87.74818055555555,50.04095833333334,3296.8024963364333,209.50817324263556,3113.24185335995
0.19603553790000972,-0.09535182930063572,2.8706944444444447,427.83452777777796,0.8092916666666664,326.871263888889,-87.82374999999998,49.94883333333334,3296.6072611091677,209.12304794592373,3113.3018991350023
0.195900406402953,-0.08094062548866858,2.863013888888889,427.48272222222226,0.8068749999999998,326.71987500000006,-87.87830555555553,49.868416666666675,3295.9295347920397,208.78688020167567,3113.0372740189177
0.21670621652716004,-0.09050331495913286,2.876208333333335,427.85619444444444,0.8054027777777778,326.69256944444453,-87.93288888888891,49.81355555555557,3296.574270888185,208.5575287455788,3113.012692484828
0.21964605335008625,-0.08511268930490168,2.8888194444444437,428.16813888888896,0.8048333333333333,326.82463888888884,-87.96670833333337,49.7542638888889,3297.0896317565243,208.30967739485905,3113.3032672727445
0.21778501012486484,-0.13401388375901047,2.936208333333333,428.8590555555556,0.8086527777777778,326.7993333333334,-87.95408333333336,49.76229166666668,3297.944976042687,208.34324205796634,3113.164787664562
0.19404632881875086,-0.14603314396946182,2.9948055555555553,430.3366666666667,0.8133055555555557,326.4985972222223,-87.89456944444444,49.83283333333334,3300.4142104824336,208.63813755108873,3112.4279028160418
0.1972475542417967,-0.1492299888940019,3.047916666666667,431.3801805555555,0.8191250000000003,326.46351388888894,-87.81870833333332,49.92854166666666,3301.991501532863,209.0382382982698,3112.2238760446044
0.13650780837510476,-0.11310371815498887,3.0872638888888897,431.99312499999996,0.823375,326.3068611111111,-87.75186111111111,50.01245833333333,3302.8013308613663,209.38904680370507,3111.79884553894
0.12107040088187668,-0.10505925859291758,3.113194444444444,432.0997222222222,0.8272916666666664,325.97018055555566,-87.68538888888891,50.083624999999984,3302.6630833870126,209.68656429606324,3111.001851885358
0.14887039797974908,-0.13702671066396435,3.1514305555555566,432.35995833333357,0.831513888888889,325.368638888889,-87.62897222222223,50.1722361111111,3302.693017075919,210.05698833924166,3109.6395203540346
0.13968981015627302,-0.13572228442332618,3.1770416666666685,432.86877777777806,0.8312916666666668,324.54800000000006,-87.61534722222223,50.20188888888888,3303.4721600267203,210.18094269778896,3107.9152291199007
