eturb_m1_steam_flow_in,eturb_m2_steam_flow_in,boiler_m1_outlet_steam_flow,boiler_m3_outlet_steam_flow,steampipeline_p1_hp_steam_pressure
84.55916667,89.51916667,81.34166667,82.33333333,2.9025
84.45416667,90.80333333,82.04166667,83.1,2.8725
84.43666667,89.835,81.38333333,82.89166667,2.863333333
84.26083333,91.87666667,82.50833333,84.06666667,2.833
84.37166667,90.23666667,81.55,83.70833333,2.83
84.11166667,91.04583333,81.80833333,84.06666667,2.815833333
83.87666667,87.79916667,80.23333333,82.325,2.846666667
84.0425,88.65272727,80.775,82.575,2.8475
84.32666667,88.605,80.74166667,82.39166667,2.860833333
83.9125,87.86083333,80.33333333,81.8,2.872727273
84.44083333,87.9225,80.41666667,81.93333333,2.888181818
83.9375,87.93416667,80.41666667,81.775,2.892727273
84.11,87.04833333,79.93333333,80.94166667,2.914166667
84.41583333,88.41666667,81.05,81.81666667,2.8975
83.94666667,86.6575,79.78333333,80.64545455,2.925
84.58666667,88.13,80.83333333,81.74166667,2.9075
84.21333333,87.71333333,80.25833333,81.45833333,2.915833333
84.20916667,87.03416667,79.80833333,81.025,2.925
84.27166667,86.93833333,79.725,80.93333333,2.928333333
84.86833333,88.80666667,80.68333333,82.52727273,2.904166667
83.49,86.67333333,78.86666667,81.175,2.915833333
83.98583333,87.15416667,79.23333333,81.55833333,2.91
83.98166667,87.13583333,79.10833333,81.8,2.901666667
84.11583333,87.68833333,79.29166667,82.16666667,2.899166667
84.41166667,88.42416667,80.125,82.86666667,2.8775
84.37166667,87.385,79.75833333,82.35833333,2.8775
84.35166667,87.00166667,79.63333333,81.825,2.8875
84.57416667,87.42083333,80.25,81.725,2.89
84.65833333,87.32416667,80.71666667,81.41666667,2.893333333
84.805,87.58916667,80.875,81.31666667,2.9075
84.47583333,86.57727273,80.35,80.725,2.921666667
84.7325,86.535,80.18333333,80.24166667,2.943333333
85.49583333,88.19166667,81.69166667,81.35833333,2.924166667
84.695,86.3,80.275,79.96666667,2.958333333
85.36083333,87.61416667,81.09166667,81.075,2.948333333
85.2725,86.73083333,80.21666667,80.61666667,2.961666667
85.87583333,88.15166667,81.275,81.59166667,2.945
85.77833333,88.28666667,81.35833333,81.775,2.9325
85.99916667,89.42916667,82.00833333,82.88333333,2.9025
85.4,87.70583333,80.78333333,81.75833333,2.91
85.68083333,89.38833333,82.24166667,82.80833333,2.8775
85.4425,88.0975,81.55,82.16666667,2.8675
85.6375,86.81083333,80.91666667,81.66666667,2.875833333
85.46166667,87.17583333,81.00833333,81.94166667,2.866666667
85.53916667,87.15333333,81.075,82.025,2.868333333
85.63083333,86.37666667,80.74166667,81.46666667,2.876666667
85.58083333,87.00916667,81.14166667,81.90833333,2.870833333
85.52916667,87.9625,81.575,82.26666667,2.865833333
85.56833333,87.37,81.69166667,81.96666667,2.865
85.64083333,87.375,81.43333333,82.11666667,2.865833333
85.54166667,88.4325,81.90833333,82.75,2.856666667
85.84833333,85.94833333,80.80833333,81.93333333,2.868333333
85.99333333,85.6825,80.76666667,81.725,2.876666667
86.11583333,86.6475,81.33333333,81.96666667,2.875
86.225,85.93833333,81.36666667,81.45833333,2.881666667
86.09833333,87.6925,82.21666667,81.91666667,2.871666667
86.10666667,87.45666667,82.25833333,81.69166667,2.8725
86.20583333,87.44666667,82.1,81.70833333,2.875833333
85.89583333,88.23833333,82.53333333,82.04166667,2.865833333
85.915,88.62083333,82.625,82.13333333,2.864545455
85.81833333,88.62833333,82.525,82.19166667,2.863333333
86.0375,87.60333333,81.98333333,81.825,2.873333333
86.10916667,88.02666667,82.1,82.05833333,2.876666667
86.37916667,86.88416667,81.70833333,81.575,2.889166667
86.575,87.65916667,81.90833333,81.90833333,2.898333333
86.695,86.96083333,81.76666667,81.65833333,2.9075
87.20583333,86.275,81.45,81.29166667,2.93
87.28333333,87.36666667,82.18333333,81.65,2.930833333
87.44833333,86.27333333,81.59166667,80.89166667,2.951666667
87.475,87.27583333,82.39166667,81.46666667,2.9425
87.24166667,85.86916667,81.36666667,80.56666667,2.958181818
87.90083333,86.52333333,81.71666667,81.25833333,2.958333333
87.455,87.58,82.29166667,81.58333333,2.941666667
87.31416667,86.44666667,81.6,81.29166667,2.939166667
87.155,87.25083333,81.575,81.875,2.925833333
87.0425,86.17666667,80.74166667,81.59166667,2.9275
86.72166667,87.14666667,80.75833333,82.4,2.91
86.33166667,87.16416667,80.29166667,82.71666667,2.895833333
86.25666667,85.92333333,79.54166667,82.44166667,2.895833333
86.34916667,85.52166667,78.98333333,82.43333333,2.900833333
85.86666667,88.365,80.26666667,83.75,2.878333333
85.67166667,87.9425,79.96666667,83.525,2.870833333
85.45,87.72166667,79.775,83.55833333,2.8625
85.57,87.13666667,79.59166667,83.325,2.865
85.39416667,87.48583333,79.76666667,83.49166667,2.8575
85.26083333,88.17083333,80.23333333,83.65833333,2.849166667
85.37416667,87.34916667,79.95,83.09166667,2.854166667
85.50416667,86.54583333,79.95,82.55833333,2.86
85.45916667,88.54583333,81.25833333,83.025,2.853333333
85.56666667,87.94833333,81.225,82.69166667,2.856666667
85.76666667,87.54916667,80.96666667,82.57272727,2.865
85.91,87.65083333,81.225,82.45,2.868181818
86.32166667,86.51916667,80.70833333,82.04166667,2.890833333
86.4625,87.50833333,81.11666667,82.475,2.894166667
86.3225,87.3275,80.84166667,82.45833333,2.894166667
86.61833333,86.70166667,80.375,82.4,2.9025
86.24083333,88.63333333,81.23333333,83.18333333,2.89
86.42,86.86916667,80.46666667,82.5,2.9
86.4475,87.61166667,80.89166667,82.69166667,2.8975
86.365,86.37416667,80.75,81.5,2.9125
86.48583333,86.16916667,80.81666667,80.99166667,2.921818182
86.52416667,87.74083333,81.80833333,81.76666667,2.905454545
85.97333333,86.18,80.74166667,80.45,2.935
86.3275,87.05583333,81.525,80.95,2.929166667
85.64583333,85.8775,80.29166667,79.75833333,2.9625
86.54,86.6725,81.175,80.53333333,2.965
86.12,86.22166667,80.2,80.21666667,2.9875
86.43333333,86.33166667,80.43333333,80.50833333,2.985833333
86.07083333,86.02,79.8,80.16363636,3.003333333
86.43916667,86.08666667,80.30833333,80.29166667,2.998333333
85.45583333,85.16083333,79.4,79.3,3.019166667
86.48666667,86.34583333,80.65,80.18333333,3.0075
86.07333333,85.11666667,79.73333333,79.20833333,3.03
86.45,85.9875,80.30833333,79.85833333,3.02
86.3475,86.42333333,80.44166667,80.075,3.0125
85.9575,85.74833333,79.94166667,79.56666667,3.013333333
86.41166667,86.56166667,80.35,80.46666667,2.996666667
86.0425,86.45,79.975,80.33333333,2.992727273
86.07916667,85.82,79.80833333,80.08333333,2.9975
86.16666667,87.44416667,80.625,81.11666667,2.970833333
85.42916667,85.93416667,79.11666667,80.13333333,2.997272727
85.9,86.36833333,79.49166667,80.74166667,2.993333333
86.21583333,87.24833333,80,81.65,2.9775
85.45416667,86.27333333,79.075,80.75833333,2.995
86.03333333,86.85416667,79.99166667,81.525,2.9775
86.03083333,86.18166667,79.425,81.31666667,2.9825
86.495,87.44416667,80.6,82.19166667,2.951666667
86.29083333,86.76166667,80.125,81.66666667,2.954166667
86.70916667,87.795,81.66666667,82.09166667,2.920909091
85.96583333,86.52583333,80.36666667,81.325,2.9325
86.57083333,88.12416667,81.14166667,82.8,2.911818182
86.3525,87.96666667,81.125,82.55833333,2.901666667
86.4325,86.86416667,80.41666667,82.2,2.911666667
86.22083333,87.83333333,80.91666667,82.44166667,2.901666667
85.9875,87.47083333,80.59166667,82.03333333,2.905833333
86.28666667,86.89083333,80.68333333,81.90833333,2.9
86.17583333,87.16583333,80.73333333,81.90833333,2.8975
86.26166667,87.25416667,80.75833333,81.93333333,2.900833333
86.08083333,87.855,81.03333333,82.19166667,2.899166667
85.84583333,86.60083333,80.10833333,80.98333333,2.9275
86.06,87.41583333,81.01666667,81.46666667,2.919166667
85.86583333,85.88545455,79.79166667,80.16666667,2.953333333
85.85833333,85.72083333,79.875,79.89166667,2.970909091
85.83583333,85.8225,80.11666667,79.525,2.979166667
85.575,86.9725,80.63333333,79.77272727,2.985454545
85.35833333,84.90416667,79.14166667,78.49166667,3.014545455
85.50083333,85.18166667,78.93333333,78.84166667,3.04
85.87583333,87.76916667,80.45,80.43333333,3.014166667
85.1475,86.54666667,78.79166667,79.54166667,3.036666667
85.6725,87.39,79.51666667,80.61666667,3.023333333
85.80666667,88.34583333,79.85833333,81.275,3.008333333
85.75583333,87.16,79.24166667,81.00833333,3.005
86.24166667,89.3175,80.56666667,82.40833333,2.9775
85.91416667,88.55583333,80.225,82.05,2.968333333
85.72666667,87.525,79.63333333,81.55833333,2.98
86.395,89.30166667,81.00833333,82.625,2.956666667
85.59583333,87.9675,80.13333333,81.40833333,2.9725
86.04166667,88.84166667,80.84166667,82.05,2.956666667
86.3225,89.4925,81.53333333,82.54166667,2.94
86.43,89.6,81.64166667,82.53333333,2.930909091
86.25083333,90.05833333,82.21666667,82.83333333,2.9075
86.22,90.11083333,81.99166667,82.89166667,2.905454545
86.23833333,89.01416667,81.56666667,82.41666667,2.9075
86.045,88.6825,81.15,82.05833333,2.920833333
86.28,90.3975,82.15,83.11666667,2.903333333
85.98583333,88.99,81.04166667,82.50833333,2.920833333
86.13166667,88.38333333,80.46666667,82.45833333,2.930833333
86.17083333,88.55083333,80.575,82.55833333,2.934545455
86.2625,89.33916667,81.00833333,82.825,2.936666667
86.5275,89.52,81.51666667,82.96666667,2.925
86.06,88.51333333,80.71666667,82.19166667,2.938333333
86.66916667,89.63833333,81.79166667,82.85,2.924166667
86.11416667,88.97666667,81.34166667,82.075,2.928333333
86.44,89.92583333,81.95,82.78333333,2.9125
86.075,90.60916667,82.15,83.04166667,2.894166667
86.04583333,89.63,81.46666667,82.825,2.894166667
85.84916667,90.245,81.59166667,83.33333333,2.8825
85.74083333,90.94083333,81.84166667,83.5,2.878333333
85.9125,90.11666667,81.55,83.33333333,2.8825
85.90416667,91.13166667,82.225,83.66666667,2.879166667
85.95,90.7925,82.225,83.51666667,2.88
85.97166667,91.4475,82.65833333,83.79166667,2.88
86.13833333,90.48833333,82.2,83.50833333,2.886666667
85.93916667,91.765,83.14166667,83.81666667,2.8775
86.03166667,91.21916667,82.80833333,83.65833333,2.876666667
85.66583333,92.68833333,83.525,84.275,2.863333333
85.6325,92.27416667,83.45833333,83.93333333,2.855833333
85.39416667,90.80416667,82.99166667,83.075,2.8525
85.17583333,91.33,83.03333333,83.375,2.843636364
84.93833333,91.38583333,83.00833333,83.34166667,2.833333333
84.56416667,92.76083333,83.36666667,83.73333333,2.815833333
84.51,91.36083333,82.50833333,83.3,2.816666667
84.5,90.8525,81.775,83.35833333,2.821666667
84.50666667,90.72166667,81.3,83.625,2.823333333
84.715,89.69333333,80.56666667,83.275,2.838333333
84.75916667,88.94,80.39166667,83.05833333,2.849166667
84.89583333,89.6475,80.65833333,83.21666667,2.860833333
85.245,89.11,80.76666667,82.88333333,2.8725
84.87,87.26333333,79.80833333,81.35454545,2.908181818
85.6275,89.01333333,81.25,82.40833333,2.905
85.25,88.11583333,80.73333333,81.31666667,2.9225
85.7625,88.96916667,81.7,81.775,2.921666667
85.36166667,88.15583333,81.225,80.99166667,2.9375
86.06166667,89.67333333,82.30833333,82.06666667,2.918333333
86.03083333,90.25666667,82.54166667,82.6,2.903636364
85.665,89.415,82.1,81.90833333,2.896666667
85.79583333,90.18916667,82.51666667,82.5,2.876666667
85.68166667,89.24833333,82.05833333,82,2.878333333
85.4225,90.22583333,82.21666667,82.56666667,2.865
85.35333333,89.1575,81.44166667,82.36666667,2.8725
85.18583333,90.685,81.99166667,83.21666667,2.855454545
85.16666667,88.83083333,81.15,82.34166667,2.87
85.1175,91.12083333,81.90833333,83.50833333,2.858333333
85.27833333,90.2325,81.50833333,83.425,2.858333333
85.08416667,90.47416667,81.73333333,83.375,2.855833333
85.16916667,90.19,81.875,83,2.860833333
85.26833333,89.92083333,81.83333333,82.90833333,2.865833333
85.40916667,89.49666667,81.61666667,82.89166667,2.8725
85.45083333,90.01083333,81.875,83.01666667,2.87
84.77583333,88.36416667,80.825,81.83333333,2.891666667
85.0325,88.8875,81.26666667,81.95833333,2.8925
84.6925,87.48083333,80.55833333,80.75,2.918333333
84.76166667,87.105,79.93333333,80.40833333,2.9425
85.32333333,88.41333333,80.89166667,81.11666667,2.945
84.68166667,86.58916667,79.175,79.9,2.980833333
85.33583333,87.37666667,79.58333333,80.475,2.997272727
85.62333333,88.23583333,80.31666667,81.05,2.99
85.42583333,87.20166667,79.33333333,80.24166667,3.014166667
85.56833333,87.91833333,80.04166667,80.74166667,3.009166667
85.805,87.8,80.15833333,80.49166667,3.0275
85.90333333,88.435,80.575,80.9,3.0175
86.58166667,89.1475,81.30833333,81.66666667,3.005833333
85.62416667,88.24583333,80.54166667,80.61666667,3.013333333
86.37916667,88.9625,81.325,81.45,2.994166667
86.23916667,89.1975,81.39166667,81.74166667,2.980909091
85.9375,88.37333333,80.94166667,81.075,2.9825
86.60333333,89.9825,81.95833333,82.38181818,2.953333333
85.55083333,88.74833333,80.75,81.825,2.955833333
86.43333333,89.53583333,81.2,82.81666667,2.936363636
85.96416667,89.22083333,80.51666667,82.76666667,2.936666667
85.71083333,88.39416667,79.68333333,82.65,2.941666667
85.53166667,87.71,79.08333333,82.23333333,2.959166667
85.61,88.32083333,79.34166667,82.69166667,2.96
85.20166667,87.92083333,78.85833333,82.04166667,2.978333333
84.9075,86.33,77.96666667,80.96666667,3.008333333
84.59583333,85.64083333,77.63333333,79.99166667,3.0475
84.9275,86.2425,78.19166667,79.75833333,3.0725
85.26166667,81.40666667,78.74166667,79.66666667,3.089166667
84.88083333,76.83916667,78.21666667,78.7,3.118181818
85.26166667,75.89833333,78.4,78.275,3.145
84.36166667,76.3725,78.29166667,78.20833333,3.170833333
84.81666667,76.54833333,78.66666667,78.275,3.186666667
85.2475,76.7225,78.74166667,78.58333333,3.196666667
83.26083333,77.19583333,77.98333333,77.975,3.218333333
83.68083333,77.27,77.88333333,78.36666667,3.231666667
83.74,77.39833333,77.96666667,78.56666667,3.235833333
83.44,77.41416667,77.86666667,78.50833333,3.2375
83.1525,77.47916667,77.375,78.675,3.240909091
82.50666667,77.56583333,77.10833333,78.60833333,3.248333333
83.19666667,77.49333333,77.375,78.74166667,3.240833333
83.26083333,77.31916667,77.58333333,78.83333333,3.2425
83.00166667,77.30333333,77.30833333,78.475,3.255833333
83.62333333,77.49,78.11666667,78.68333333,3.248181818
82.89916667,77.24916667,77.70833333,77.925,3.270833333
84.0275,77.81333333,78.79166667,78.70833333,3.256666667
83.5,77.79,78.20833333,78.5,3.2575
83.78666667,77.4375,78.11666667,78.8,3.234166667
83.58583333,77.16416667,77.85,78.53333333,3.224166667
84.37416667,76.66,77.94166667,78.625,3.198333333
84.31416667,76.3575,77.76666667,78.55,3.177272727
85.29416667,75.945,77.65,79.06666667,3.154545455
84.8475,75.49,76.96666667,79.075,3.14
85.19416667,75.23,76.925,79.19166667,3.132727273
85.14666667,75.25416667,76.41666667,79.56666667,3.13
85.17083333,75.3075,76.41666667,79.475,3.1325
85.26166667,75.14916667,76.9,79.43333333,3.125
85.445,75.13583333,76.78333333,79.55833333,3.125454545
85.41166667,75.215,77.025,79.69166667,3.1175
84.57416667,75.09333333,76.44166667,79.13333333,3.128181818
85.63583333,74.79,76.95,79.6,3.1125
83.71583333,75.00727273,76.05,78.89166667,3.126666667
85.02916667,74.84833333,76.55833333,79.35,3.120833333
84.02416667,75.28416667,76.14166667,78.93333333,3.136666667
85.02666667,75.22916667,76.66666667,79.24166667,3.1375
84.31416667,75.4275,76.33333333,79.125,3.145
84.41666667,75.61,76.225,79.38333333,3.155454545
84.7975,75.63416667,76.05,79.90833333,3.158333333
85.63333333,75.69416667,76.30833333,80.5,3.158333333
85.4725,75.68166667,76.16666667,80.39166667,3.154545455
84.43416667,75.845,75.94166667,79.9,3.164166667
85.1375,75.84416667,76.34166667,80.125,3.160833333
84.53083333,75.82833333,75.925,79.96666667,3.160833333
85.31583333,75.76916667,76.6,80.05,3.156666667
83.98833333,75.9425,76.025,79.38333333,3.171666667
84.34416667,75.76083333,76.36666667,79.44166667,3.165
84.41,75.79727273,76.325,79.38333333,3.1675
84.54416667,75.77666667,76.29166667,79.375,3.163636364
84.015,75.71333333,75.94166667,79.24166667,3.1625
83.4225,75.91666667,75.61666667,79.21666667,3.173333333
84.92416667,75.7875,76.11666667,80.09166667,3.166666667
83.31,76.175,75.225,79.725,3.1925
83.76416667,76.32083333,75.73333333,80.125,3.2
81.95916667,77.04083333,74.86666667,79.73333333,3.229166667
81.56333333,77.50416667,74.78333333,79.8,3.258181818
82.0125,77.74333333,75.38333333,80.04166667,3.261818182
81.70333333,77.98833333,75.39166667,80.00833333,3.274545455
81.325,78.04916667,75.175,79.775,3.289166667
81.905,78.175,75.7,79.85833333,3.288333333
81.78833333,78.1275,75.625,79.95,3.2875
81.48166667,78.03083333,75.8,79.45454545,3.28
81.82833333,77.97916667,75.90833333,79.36666667,3.274545455
81.19083333,78.16833333,75.90833333,79.16666667,3.2775
81.89416667,77.96333333,75.94166667,79.19166667,3.274166667
81.55666667,77.99,76.38333333,78.875,3.261666667
81.8825,77.54333333,76.55833333,78.50833333,3.2425
82.23,77.24666667,76.5,78.425,3.2225
81.85166667,77.01818182,76.16666667,78.33333333,3.205833333
82.15583333,76.865,76.05,78.19166667,3.188333333
82.33666667,76.6925,76.00833333,78.475,3.171666667
82.86916667,76.49666667,76.475,78.21666667,3.156363636
87.24,75.14333333,78.775,80.00833333,3.089166667
82.64916667,75.61333333,77.25833333,77.81666667,3.094166667
83.62333333,75.59666667,77.94166667,78.2,3.075833333
83.61,74.9825,78.325,77.95,3.054166667
83.58833333,75.12833333,78.78333333,77.94166667,3.036666667
81.92916667,75.51916667,78.58333333,77.35833333,3.035
82.345,75.985,79.15,77.78333333,3.018333333
82.53166667,84.425,79.79166667,78,2.991666667
81.61416667,85.54166667,79.53333333,77.83333333,2.98
81.93416667,85.7425,79.45,77.98333333,2.963333333
80.92916667,84.7925,77.78333333,77.31666667,2.9775
81.03833333,85.72333333,78.04166667,78.23333333,2.964166667
81.25,84.92583333,77.26666667,78.275,2.9725
80.87166667,85.19083333,77.41666667,78.45833333,2.965833333
81.16583333,86.02083333,77.66666667,79.3,2.955833333
82.025,84.57083333,77.24166667,79.23333333,2.955
80.50916667,85.68,77.11666667,78.99166667,2.96
80.6275,83.8075,76.95,78.06666667,2.970833333
81.19583333,82.46916667,76.99166667,78.05833333,2.983333333
79.32916667,76.02333333,75.95833333,76.56666667,3.014166667
80.71666667,75.90916667,76.65833333,76.75,3.0275
80.9525,77.92916667,77.425,77.05,3.020833333
80.5575,76.92333333,76.90833333,76.475,3.031666667
80.58666667,81.36416667,76.925,76.99166667,3.025833333
81.995,83.6225,77.23333333,77.88333333,3.0075
81.58666667,84.72666667,77.1,78.15833333,2.999166667
80.11333333,86.02583333,76.66666667,78.525,2.9875
81.6525,84.16416667,76.21666667,78.74166667,2.984545455
80.07833333,85.06333333,75.59166667,78.35833333,2.991666667
79.68166667,85.09083333,75.88333333,77.94166667,2.984166667
80.20166667,84.2625,76.00833333,77.625,2.9775
80.4425,84.45583333,76.31666667,77.575,2.971666667
78.96083333,85.56,76.51666667,77.18333333,2.969166667
81.03083333,83.39,76.91666667,76.925,2.967272727
80.7375,84.85333333,78.10833333,77.21666667,2.950833333
79.07083333,85.50166667,77.84166667,76.425,2.950833333
79.51583333,84.4125,77.56666667,76.01666667,2.958333333
79.52,85.0425,77.95,76.40833333,2.949166667
79.68666667,85.375,78.35,76.65,2.936666667
80.28416667,85.0825,78.50833333,77.20833333,2.918333333
79.43083333,85.72916667,78.10833333,77.13333333,2.915
79.8175,84.93083333,77.925,77.225,2.905833333
79.66666667,85.1475,77.61666667,77.425,2.9075
79.7675,85.0425,77.63333333,77.41666667,2.909166667
79.22833333,84.015,76.59166667,76.65,2.930833333
80.15916667,85.56,78.26666667,77.94166667,2.908333333
79.3725,84.07,76.94166667,76.35833333,2.936666667
79.86416667,85.8875,78.60833333,77.16666667,2.921666667
79.49583333,83.205,77.19166667,75.6,2.9425
79.71083333,83.35416667,77.86666667,75.35,2.939166667
79.4875,83.515,78.51666667,74.71666667,2.926666667
79.17333333,83.25333333,78.575,74.25,2.920833333
78.655,82.825,77.925,74.01666667,2.925833333
79.44166667,83.97666667,78.86666667,74.93333333,2.913333333
